frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.009609	-0.459536	0.009609	7.46787
0.009629	-0.461512	0.009629	7.46549
0.009648	-0.455471	0.009648	7.46624
0.009668	-0.436021	0.009668	7.24282
0.009687	-0.403812	0.009687	6.81112
0.009707	-0.378322	0.009707	6.25709
0.009727	-0.358421	0.009727	5.71841
0.009746	-0.353114	0.009746	5.56478
0.009766	-0.348823	0.009766	5.007
0.009785	-0.341342	0.009785	4.6959
0.009805	-0.332732	0.009805	4.35096
0.009824	-0.315682	0.009824	3.96848
0.009844	-0.300298	0.009844	4.08339
0.009863	-0.283134	0.009863	3.65874
0.009883	-0.261285	0.009883	3.10285
0.009902	-0.239295	0.009902	2.46995
0.009922	-0.215583	0.009922	2.30156
0.009941	-0.200622	0.009941	2.36502
0.009961	-0.182922	0.009961	2.061
0.00998	-0.158674	0.00998	1.44672
0.01	-0.144023	0.01	0.641122
0.01002	-0.133212	0.01002	-0.160263
0.010039	-0.130953	0.010039	-0.412698
0.010059	-0.110459	0.010059	-0.614464
0.010078	-0.0952156	0.010078	-0.636482
0.010098	-0.0773186	0.010098	-0.8782
0.010117	-0.0583206	0.010117	-1.50067
0.010137	-0.0423996	0.010137	-2.17385
0.010156	-0.0318985	0.010156	-2.73011
0.010176	-0.00990829	0.010176	-3.03563
0.010195	0.0220184	0.010195	-3.10919
0.010215	0.0507553	0.010215	-3.31171
0.010234	0.0596756	0.010234	-3.65517
0.010254	0.0641075	0.010254	-4.22523
0.010273	0.0691887	0.010273	-4.68021
0.010293	0.0744392	0.010293	-4.96172
0.010312	0.0965706	0.010312	-5.11048
0.010332	0.122315	0.010332	-5.28193
0.010352	0.150008	0.010352	-5.36483
0.010371	0.171659	0.010371	-5.40466
0.010391	0.175809	0.010391	-5.68298
0.01041	0.176147	0.01041	-5.83476
0.01043	0.185717	0.01043	-6.16957
0.010449	0.210078	0.010449	-6.52788
0.010469	0.231561	0.010469	-6.50686
0.010488	0.252789	0.010488	-6.47179
0.010508	0.26998	0.010508	-6.43264
0.010527	0.276783	0.010527	-6.49231
0.010547	0.280763	0.010547	-6.37318
0.010566	0.294906	0.010566	-6.1939
0.010586	0.315202	0.010586	-6.13169
0.010605	0.334398	0.010605	-6.14619
0.010625	0.347891	0.010625	-6.43561
0.010645	0.36401	0.010645	-6.66054
0.010664	0.375104	0.010664	-6.72895
0.010684	0.380637	0.010684	-6.64732
0.010703	0.38569	0.010703	-6.29281
0.010723	0.402796	0.010723	-5.91501
0.010742	0.425859	0.010742	-5.74436
0.010762	0.440623	0.010762	-5.64317
0.010781	0.450785	0.010781	-5.69415
0.010801	0.464024	0.010801	-5.522
0.01082	0.47701	0.01082	-5.17238
0.01084	0.492931	0.01084	-4.70539
0.010859	0.500581	0.010859	-4.17361
0.010879	0.50219	0.010879	-4.02494
0.010898	0.502218	0.010898	-3.969
0.010918	0.500242	0.010918	-4.03753
0.010937	0.508259	0.010937	-3.79708
0.010957	0.528273	0.010957	-3.2547
0.010977	0.550715	0.010977	-2.60171
0.010996	0.564349	0.010996	-2.05135
0.011016	0.566128	0.011016	-1.78986
0.011035	0.562966	0.011035	-1.4261
0.011055	0.55238	0.011055	-1.20076
0.011074	0.552832	0.011074	-0.988134
0.011094	0.568358	0.011094	-0.607109
0.011113	0.582472	0.011113	-0.0432636
0.011133	0.592973	0.011133	0.432785
0.011152	0.588062	0.011152	0.776826
0.011172	0.580779	0.011172	1.13219
0.011191	0.570673	0.011191	1.51431
0.011211	0.564011	0.011211	1.9758
0.01123	0.565733	0.01123	2.50677
0.01125	0.573721	0.01125	2.89381
0.01127	0.58586	0.01127	3.36901
0.011289	0.592493	0.011289	3.87065
0.011309	0.586904	0.011309	4.37256
0.011328	0.576544	0.011328	4.85558
0.011348	0.563841	0.011348	5.34471
0.011367	0.552296	0.011367	5.87602
0.011387	0.545521	0.011387	5.98998
0.011406	0.545408	0.011406	6.38581
0.011426	0.542105	0.011426	6.44647
0.011445	0.53454	0.011445	7.54067
0.011465	0.527793	0.011465	7.91708
0.011484	0.517885	0.011484	8.68931
0.011504	0.506424	0.011504	8.6406
0.011523	0.502698	0.011523	9.04053
0.011543	0.491491	0.011543	9.04461
0.011562	0.478788	0.011562	9.21319
0.011582	0.462274	0.011582	9.27079
0.011602	0.446635	0.011602	9.53041
0.011621	0.436106	0.011621	9.61322
0.011641	0.423262	0.011641	9.73716
0.01166	0.405563	0.01166	9.80962
0.01168	0.384109	0.01168	9.76828
0.011699	0.360764	0.011699	9.60943
0.011719	0.352182	0.011719	9.58206
0.011738	0.339705	0.011738	9.30459
0.011758	0.323869	0.011758	9.03122
0.011777	0.306593	0.011777	8.76583
