frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.218457	1.31382	0.218457	-4.83821
0.218477	1.33883	0.218477	-5.13603
0.218496	1.34965	0.218496	-5.5025
0.218516	1.35176	0.218516	-5.65492
0.218535	1.34589	0.218535	-5.84023
0.218555	1.34631	0.218555	-6.17715
0.218574	1.33977	0.218574	-6.3549
0.218594	1.31529	0.218594	-6.55028
0.218613	1.29087	0.218613	-6.4927
0.218633	1.29895	0.218633	-6.40634
0.218652	1.31379	0.218652	-6.35105
0.218672	1.32463	0.218672	-6.40333
0.218691	1.3285	0.218691	-6.37862
0.218711	1.32226	0.218711	-6.32723
0.21873	1.32176	0.21873	-6.2266
0.21875	1.32088	0.21875	-5.90117
0.21877	1.33852	0.21877	-5.80666
0.218789	1.35823	0.218789	-5.38076
0.218809	1.38324	0.218809	-5.34214
0.218828	1.41082	0.218828	-5.15836
0.218848	1.42383	0.218848	-4.99854
0.218867	1.43425	0.218867	-4.91057
0.218887	1.44588	0.218887	-4.44324
0.218906	1.46115	0.218906	-4.19181
0.218926	1.49339	0.218926	-3.85061
0.218945	1.52932	0.218945	-3.49693
0.218965	1.55357	0.218965	-3.29963
0.218984	1.58894	0.218984	-3.08436
0.219004	1.62112	0.219004	-2.92445
0.219023	1.63464	0.219023	-2.83355
0.219043	1.64054	0.219043	-2.63281
0.219062	1.64512	0.219062	-2.42082
0.219082	1.64342	0.219082	-1.89585
0.219102	1.66321	0.219102	-1.56648
0.219121	1.69457	0.219121	-1.23515
0.219141	1.71687	0.219141	-0.730736
0.21916	1.74327	0.21916	-0.348401
0.21918	1.78183	0.21918	0.122819
0.219199	1.81333	0.219199	0.561525
0.219219	1.83896	0.219219	0.866241
0.219238	1.86335	0.219238	1.34451
0.219258	1.88856	0.219258	1.7247
0.219277	1.89982	0.219277	2.13669
0.219297	1.91628	0.219297	2.46449
0.219316	1.90942	0.219316	2.84948
0.219336	1.89627	0.219336	3.26313
0.219355	1.89723	0.219355	3.702
0.219375	1.89248	0.219375	4.10846
0.219395	1.89649	0.219395	4.55282
0.219414	1.9097	0.219414	4.81892
0.219434	1.91606	0.219434	5.04367
0.219453	1.91066	0.219453	5.13387
0.219473	1.89788	0.219473	5.19143
0.219492	1.87298	0.219492	5.3139
0.219512	1.85223	0.219512	5.58134
0.219531	1.8478	0.219531	5.80249
0.219551	1.85093	0.219551	6.0068
0.21957	1.85186	0.21957	6.19082
0.21959	1.85282	0.21959	6.17392
0.219609	1.84591	0.219609	6.24325
0.219629	1.82485	0.219629	6.13879
0.219648	1.79919	0.219648	6.19504
0.219668	1.76387	0.219668	6.19476
0.219687	1.73116	0.219687	6.2602
0.219707	1.70615	0.219707	6.3724
0.219727	1.68946	0.219727	6.19073
0.219746	1.66541	0.219746	6.11637
0.219766	1.63123	0.219766	6.1116
0.219785	1.59295	0.219785	5.92353
0.219805	1.55233	0.219805	5.92655
0.219824	1.51258	0.219824	5.57311
0.219844	1.45454	0.219844	5.65594
0.219863	1.40751	0.219863	5.16774
0.219883	1.36139	0.219883	5.34331
0.219902	1.31007	0.219902	5.04162
0.219922	1.28596	0.219922	4.4746
0.219941	1.20511	0.219941	3.75451
0.219961	1.08015	0.219961	3.38477
0.21998	0.982784	0.21998	3.44893
0.22	0.9344	0.22	3.24908
0.22002	0.862106	0.22002	3.21417
0.220039	0.807964	0.220039	2.52125
0.220059	0.736008	0.220059	2.06664
0.220078	0.655585	0.220078	1.43944
0.220098	0.547412	0.220098	0.81459
0.220117	0.421399	0.220117	0.109661
0.220137	0.276924	0.220137	-0.337677
0.220156	0.133127	0.220156	-0.788981
0.220176	-0.00629501	0.220176	-1.03981
0.220195	-0.131123	0.220195	-1.42603
0.220215	-0.231532	0.220215	-1.53707
0.220234	-0.333099	0.220234	-1.82411
0.220254	-0.421201	0.220254	-2.02504
0.220273	-0.509416	0.220273	-1.97913
0.220293	-0.572451	0.220293	-2.49174
0.220312	-0.63605	0.220312	-2.5422
0.220332	-0.695161	0.220332	-2.90428
0.220352	-0.746227	0.220352	-3.40529
0.220371	-0.821062	0.220371	-3.67241
0.220391	-0.89488	0.220391	-4.33334
0.22041	-0.985805	0.22041	-4.4764
0.22043	-1.07145	0.22043	-4.76994
0.220449	-1.1453	0.220449	-4.78373
0.220469	-1.18756	0.220469	-4.96362
0.220488	-1.23944	0.220488	-5.33219
0.220508	-1.29638	0.220508	-5.59704
0.220527	-1.36001	0.220527	-5.68314
0.220547	-1.42654	0.220547	-6.04595
0.220566	-1.48345	0.220566	-6.25316
0.220586	-1.56314	0.220586	-6.47616
0.220605	-1.64337	0.220605	-6.50279
0.220625	-1.7033	0.220625	-6.40861
0.220645	-1.73728	0.220645	-6.33817
0.220664	-1.77186	0.220664	-6.36128
0.220684	-1.81452	0.220684	-6.39565
0.220703	-1.86208	0.220703	-6.31139
0.220723	-1.90564	0.220723	-6.28857
0.220742	-1.9475	0.220742	-5.98253
0.220762	-1.98028	0.220762	-5.83669
0.220781	-1.99591	0.220781	-5.53545
0.220801	-2.00435	0.220801	-5.28456
0.22082	-2.00523	0.22082	-5.278
0.22084	-2.02081	0.22084	-4.97381
0.220859	-2.03583	0.220859	-4.99788
0.220879	-2.05158	0.220879	-4.58925
0.220898	-2.06036	0.220898	-4.26909
0.220918	-2.05452	0.220918	-3.98064
0.220937	-2.0356	0.220937	-3.61175
0.220957	-2.03013	0.220957	-3.34069
0.220977	-2.01881	0.220977	-3.17671
0.220996	-1.9945	0.220996	-2.93887
0.221016	-1.97779	0.221016	-2.88951
0.221035	-1.97819	0.221035	-2.68801
0.221055	-1.98423	0.221055	-2.53404
0.221074	-1.99241	0.221074	-2.0938
0.221094	-1.98327	0.221094	-1.65852
0.221113	-1.95157	0.221113	-1.38191
0.221133	-1.9274	0.221133	-0.933362
0.221152	-1.90567	0.221152	-0.473033
0.221172	-1.86586	0.221172	-0.0783625
0.221191	-1.8218	0.221191	0.415046
0.221211	-1.78555	0.221211	0.739887
0.22123	-1.75459	0.22123	1.14093
0.22125	-1.71597	0.22125	1.59527
0.22127	-1.68263	0.22127	1.98201
0.221289	-1.64904	0.221289	2.32495
0.221309	-1.62595	0.221309	2.69715
0.221328	-1.61452	0.221328	3.07373
0.221348	-1.59603	0.221348	3.54639
0.221367	-1.57217	0.221367	3.9304
0.221387	-1.54905	0.221387	4.38306
0.221406	-1.50852	0.221406	4.72702
0.221426	-1.46369	0.221426	4.95097
0.221445	-1.43478	0.221445	5.11271
0.221465	-1.40506	0.221465	5.14973
0.221484	-1.38533	0.221484	5.24432
0.221504	-1.36847	0.221504	5.46098
0.221523	-1.33762	0.221523	5.72719
0.221543	-1.29169	0.221543	5.89682
0.221562	-1.24444	0.221562	6.13641
0.221582	-1.1958	0.221582	6.1492
0.221602	-1.14589	0.221602	6.21544
0.221621	-1.11207	0.221621	6.17749
0.221641	-1.08599	0.221641	6.15061
0.22166	-1.06372	0.22166	6.20552
0.22168	-1.04706	0.22168	6.18534
0.221699	-1.02583	0.221699	6.34391
0.221719	-0.989108	0.221719	6.26957
0.221738	-0.95416	0.221738	6.105
0.221758	-0.926948	0.221758	6.15006
0.221777	-0.905183	0.221777	5.95057
0.221797	-0.886129	0.221797	5.947
0.221816	-0.867018	0.221816	5.66832
0.221836	-0.852988	0.221836	5.62777
0.221855	-0.843814	0.221855	5.35011
0.221875	-0.820187	0.221875	5.20423
0.221895	-0.812791	0.221895	5.29212
0.221914	-0.764745	0.221914	4.62191
0.221934	-0.748937	0.221934	4.07071
0.221953	-0.797095	0.221953	3.37134
0.221973	-0.839721	0.221973	3.5306
0.221992	-0.821711	0.221992	3.26694
0.222012	-0.806552	0.222012	3.32571
0.222031	-0.792014	0.222031	2.74599
0.222051	-0.774597	0.222051	2.23052
0.22207	-0.772113	0.22207	1.66766
0.22209	-0.782896	0.22209	1.06398
0.222109	-0.821824	0.222109	0.321853
0.222129	-0.874301	0.222129	-0.176474
0.222148	-0.934372	0.222148	-0.652278
0.222168	-0.983546	0.222168	-0.934715
0.222187	-1.02482	0.222187	-1.29294
0.222207	-1.03876	0.222207	-1.51319
0.222227	-1.04895	0.222227	-1.68102
0.222246	-1.05042	0.222246	-2.015
0.222266	-1.04537	0.222266	-1.94037
0.222285	-1.0295	0.222285	-2.29867
0.222305	-1.00014	0.222305	-2.58806
0.222324	-0.97488	0.222324	-2.67959
0.222344	-0.932932	0.222344	-3.31259
0.222363	-0.910123	0.222363	-3.50057
0.222383	-0.898267	0.222383	-4.14431
0.222402	-0.890307	0.222402	-4.44031
0.222422	-0.892932	0.222422	-4.68795
0.222441	-0.885339	0.222441	-4.80848
0.222461	-0.849968	0.222461	-4.87855
0.22248	-0.809996	0.22248	-5.21464
0.2225	-0.781231	0.2225	-5.5565
0.22252	-0.760906	0.22252	-5.63288
0.222539	-0.739368	0.222539	-5.92675
0.222559	-0.714809	0.222559	-6.21328
0.222578	-0.704618	0.222578	-6.41947
0.222598	-0.706509	0.222598	-6.5456
0.222617	-0.692931	0.222617	-6.44772
0.222637	-0.648132	0.222637	-6.37501
0.222656	-0.598365	0.222656	-6.3642
0.222676	-0.552888	0.222676	-6.43202
0.222695	-0.521893	0.222695	-6.36795
0.222715	-0.491237	0.222715	-6.33262
0.222734	-0.453213	0.222734	-6.1442
0.222754	-0.412676	0.222754	-5.89214
0.222773	-0.358025	0.222773	-5.72934
0.222793	-0.293918	0.222793	-5.3419
0.222812	-0.220156	0.222812	-5.36761
0.222832	-0.153649	0.222832	-5.08101
0.222852	-0.10024	0.222852	-5.04992
0.222871	-0.0440933	0.222871	-4.8066
0.222891	0.013578	0.222891	-4.39603
0.22291	0.0809036	0.22291	-4.13878
0.22293	0.169175	0.22293	-3.79269
0.222949	0.243558	0.222949	-3.4681
0.222969	0.318703	0.222969	-3.30479
0.222988	0.407285	0.222988	-3.05135
0.223008	0.485704	0.223008	-2.95749
0.223027	0.54984	0.223027	-2.82025
0.223047	0.602486	0.223047	-2.6463
0.223066	0.652762	0.223066	-2.33713
0.223086	0.709389	0.223086	-1.82091
0.223105	0.789417	0.223105	-1.53815
0.223125	0.871648	0.223125	-1.1635
0.223145	0.949926	0.223145	-0.679829
0.223164	1.03063	0.223164	-0.251259
0.223184	1.13051	0.223184	0.178422
0.223203	1.21909	0.223203	0.596793
0.223223	1.29849	0.223223	0.905546
0.223242	1.38287	0.223242	1.38513
0.223262	1.46716	0.223262	1.82865
0.223281	1.54488	0.223281	2.13438
0.223301	1.62101	0.223301	2.52522
0.22332	1.67202	0.22332	2.86464
0.22334	1.72503	0.22334	3.3231
0.223359	1.78711	0.223359	3.75946
0.223379	1.84387	0.223379	4.14549
0.223398	1.91244	0.223398	4.59214
0.223418	1.98841	0.223418	4.81521
0.223437	2.05644	0.223437	5.03319
0.223457	2.11165	0.223457	5.08835
0.223477	2.15764	0.223477	5.14589
0.223496	2.1949	0.223496	5.32255
0.223516	2.24057	0.223516	5.60481
0.223535	2.30002	0.223535	5.79159
0.223555	2.36546	0.223555	6.01845
0.223574	2.42536	0.223574	6.11263
0.223594	2.49141	0.223594	6.1307
0.223613	2.53912	0.223613	6.18121
0.223633	2.57717	0.223633	6.0974
0.223652	2.60523	0.223652	6.17542
0.223672	2.63228	0.223672	6.13125
0.223691	2.64941	0.223691	6.2583
0.223711	2.68176	0.223711	6.28916
0.22373	2.71806	0.22373	6.1063
0.22375	2.74612	0.22375	6.09699
0.22377	2.76007	0.22377	6.00035
0.223789	2.77006	0.223789	5.89021
0.223809	2.77573	0.223809	5.78119
0.223828	2.78361	0.223828	5.53492
0.223848	2.77717	0.223848	5.50821
0.223867	2.77678	0.223867	5.07806
0.223887	2.7665	0.223887	5.36164
0.223906	2.77458	0.223906	4.80856
0.223926	2.78776	0.223926	4.29975
0.223945	2.72568	0.223945	3.48197
0.223965	2.64416	0.223965	3.43864
0.223984	2.60472	0.223984	3.33205
0.224004	2.59448	0.224004	3.28068
0.224023	2.56673	0.224023	2.99735
0.224043	2.55117	0.224043	2.34859
0.224062	2.51202	0.224062	1.87186
0.224082	2.46844	0.224082	1.25846
0.224102	2.39213	0.224102	0.562226
0.224121	2.29669	0.224121	-0.0513578
0.224141	2.18558	0.224141	-0.506327
0.22416	2.07803	0.22416	-0.878668
0.22418	1.97474	0.22418	-1.16445
0.224199	1.89017	0.224199	-1.51238
0.224219	1.81892	0.224219	-1.6064
0.224238	1.74804	0.224238	-1.96335
0.224258	1.68562	0.224258	-2.00851
0.224277	1.63083	0.224277	-2.12013
0.224297	1.59137	0.224297	-2.60548
0.224316	1.5479	0.224316	-2.59844
0.224336	1.51348	0.224336	-3.14451
0.224355	1.473	0.224355	-3.46387
0.224375	1.4146	0.224375	-3.89885
0.224395	1.35258	0.224395	-4.4337
0.224414	1.27331	0.224414	-4.59599
0.224434	1.19614	0.224434	-4.84112
0.224453	1.14253	0.224453	-4.84527
0.224473	1.10533	0.224473	-5.11254
0.224492	1.05409	0.224492	-5.49171
0.224512	0.998734	0.224512	-5.65073
0.224531	0.933469	0.224531	-5.80978
0.224551	0.87416	0.224551	-6.171
0.22457	0.808472	0.22457	-6.36
0.22459	0.725987	0.22459	-6.56701
0.224609	0.645818	0.224609	-6.51672
0.224629	0.594102	0.224629	-6.42382
0.224648	0.558337	0.224648	-6.38322
0.224668	0.515937	0.224668	-6.44592
0.224687	0.467525	0.224687	-6.43762
0.224707	0.409148	0.224707	-6.37279
0.224727	0.360001	0.224727	-6.2888
0.224746	0.310601	0.224746	-5.98621
0.224766	0.273932	0.224766	-5.86824
0.224785	0.243699	0.224785	-5.48343
0.224805	0.230714	0.224805	-5.38933
0.224824	0.209344	0.224824	-5.24742
0.224844	0.174623	0.224844	-5.06617
0.224863	0.140918	0.224863	-5.00963
0.224883	0.109612	0.224883	-4.55732
0.224902	0.0844322	0.224902	-4.28241
0.224922	0.0766129	0.224922	-3.96904
0.224941	0.0762459	0.224941	-3.61851
0.224961	0.0596474	0.224961	-3.40727
0.22498	0.0546509	0.22498	-3.19939
0.225	0.0491745	0.225	-3.00409
0.22502	0.0304306	0.22502	-2.94829
0.225039	-0.00604095	0.225039	-2.73318
0.225059	-0.0377136	0.225059	-2.54698
0.225078	-0.0775444	0.225078	-2.03006
0.225098	-0.0930984	0.225098	-1.67502
0.225117	-0.0987442	0.225117	-1.36233
0.225137	-0.106027	0.225137	-0.907074
0.225156	-0.117178	0.225156	-0.429626
0.225176	-0.107777	0.225176	-0.0316767
0.225195	-0.0986313	0.225195	0.430024
0.225215	-0.106733	0.225215	0.73475
0.225234	-0.111588	0.225234	1.14832
0.225254	-0.11379	0.225254	1.65288
0.225273	-0.120198	0.225273	1.98213
0.225293	-0.125364	0.225293	2.33904
0.225312	-0.146987	0.225312	2.70853
0.225332	-0.180438	0.225332	3.0898
0.225352	-0.205844	0.225352	3.58606
0.225371	-0.223261	0.225371	3.93849
0.225391	-0.238589	0.225391	4.41386
0.22541	-0.236444	0.22541	4.70526
0.22543	-0.241102	0.22543	4.92314
0.225449	-0.252337	0.225449	5.05122
0.225469	-0.272153	0.225469	5.07511
0.225488	-0.30377	0.225488	5.20735
0.225508	-0.327143	0.225508	5.46892
0.225527	-0.339846	0.225527	5.70003
0.225547	-0.336769	0.225547	5.89914
0.225566	-0.335358	0.225566	6.08218
0.225586	-0.334934	0.225586	6.0765
0.225605	-0.335781	0.225605	6.16227
0.225625	-0.350742	0.225625	6.08032
0.225645	-0.370926	0.225645	6.12129
0.225664	-0.40099	0.225664	6.11849
0.225684	-0.427835	0.225684	6.17485
0.225703	-0.450983	0.225703	6.29008
0.225723	-0.461907	0.225723	6.15402
0.225742	-0.473933	0.225742	6.03353
0.225762	-0.4931	0.225762	6.05022
0.225781	-0.520877	0.225781	5.85903
0.225801	-0.555824	0.225801	5.87757
0.22582	-0.580214	0.22582	5.54167
0.22584	-0.615246	0.22584	5.56041
0.225859	-0.65423	0.225859	5.16692
0.225879	-0.683334	0.225879	5.19439
0.225898	-0.719015	0.225898	5.10594
0.225918	-0.718027	0.225918	4.44466
0.225937	-0.769827	0.225937	3.82135
0.225957	-0.871478	0.225957	3.27701
0.225977	-0.958169	0.225977	3.4151
0.225996	-0.987696	0.225996	3.1715
0.226016	-1.02468	0.226016	3.2053
0.226035	-1.05717	0.226035	2.55111
0.226055	-1.08605	0.226055	2.07221
0.226074	-1.13604	0.226074	1.47491
0.226094	-1.20616	0.226094	0.842252
0.226113	-1.30245	0.226113	0.135419
0.226133	-1.40802	0.226133	-0.332953
0.226152	-1.52376	0.226152	-0.794965
0.226172	-1.62761	0.226172	-1.04826
0.226191	-1.72074	0.226191	-1.44358
0.226211	-1.78795	0.226211	-1.59298
0.22623	-1.85158	0.22623	-1.83528
0.22625	-1.90513	0.22625	-2.08066
0.22627	-1.95383	0.22627	-2.02235
0.226289	-1.98282	0.226289	-2.46599
0.226309	-2.00788	0.226309	-2.6408
0.226328	-2.03129	0.226328	-2.86468
0.226348	-2.04001	0.226348	-3.44956
0.226367	-2.06987	0.226367	-3.64577
0.226387	-2.10764	0.226387	-4.32255
0.226406	-2.15639	0.226406	-4.52139
0.226426	-2.20399	0.226426	-4.78388
0.226445	-2.24196	0.226445	-4.8483
0.226465	-2.24899	0.226465	-4.9784
0.226484	-2.25551	0.226484	-5.35605
0.226504	-2.27527	0.226504	-5.64071
0.226523	-2.29562	0.226523	-5.7229
0.226543	-2.31752	0.226543	-6.05167
0.226562	-2.33254	0.226562	-6.28909
0.226582	-2.36004	0.226582	-6.50176
0.226602	-2.39767	0.226602	-6.57651
0.226621	-2.41884	0.226621	-6.47635
0.226641	-2.40495	0.226641	-6.40231
0.22666	-2.39208	0.22666	-6.41385
0.22668	-2.38683	0.22668	-6.45985
0.226699	-2.39267	0.226699	-6.39727
0.226719	-2.39165	0.226719	-6.36331
0.226738	-2.39041	0.226738	-6.12132
0.226758	-2.38079	0.226758	-5.91297
0.226777	-2.35538	0.226777	-5.68335
0.226797	-2.32331	0.226797	-5.35787
0.226816	-2.27371	0.226816	-5.3794
0.226836	-2.24405	0.226836	-5.08741
0.226855	-2.21793	0.226855	-5.09747
0.226875	-2.18259	0.226875	-4.75577
0.226895	-2.14965	0.226895	-4.38883
0.226914	-2.09855	0.226914	-4.11668
0.226934	-2.02889	0.226934	-3.7626
0.226953	-1.97432	0.226953	-3.46946
0.226973	-1.9149	0.226973	-3.30955
0.226992	-1.84037	0.226992	-3.04685
0.227012	-1.78276	0.227012	-2.99366
0.227031	-1.73319	0.227031	-2.81045
0.227051	-1.69658	0.227051	-2.65641
0.22707	-1.65305	0.22707	-2.26839
0.22709	-1.60489	0.22709	-1.79585
0.227109	-1.52661	0.227109	-1.5151
0.227129	-1.44461	0.227129	-1.10981
0.227148	-1.37474	0.227148	-0.615079
0.227168	-1.28574	0.227168	-0.2137
0.227187	-1.18849	0.227187	0.251724
0.227207	-1.09711	0.227207	0.622401
0.227227	-1.00997	0.227227	0.955772
0.227246	-0.920992	0.227246	1.45047
0.227266	-0.835063	0.227266	1.85042
0.227285	-0.752071	0.227285	2.18085
0.227305	-0.673679	0.227305	2.56976
0.227324	-0.616177	0.227324	2.9224
0.227344	-0.555514	0.227344	3.39451
0.227363	-0.48099	0.227363	3.79867
0.227383	-0.408865	0.227383	4.21762
0.227402	-0.325252	0.227402	4.62427
0.227422	-0.23348	0.227422	4.8328
0.227441	-0.151588	0.227441	5.03448
0.227461	-0.0844887	0.227461	5.07188
0.22748	-0.0241074	0.22748	5.14665
0.2275	0.0357941	0.2275	5.35898
0.22752	0.0990547	0.22752	5.62465
0.227539	0.185435	0.227539	5.8207
0.227559	0.272549	0.227559	6.0461
0.227578	0.356473	0.227578	6.10561
0.227598	0.443982	0.227598	6.14728
0.227617	0.515429	0.227617	6.1474
0.227637	0.576262	0.227637	6.08545
0.227656	0.631195	0.227656	6.15049
0.227676	0.688923	0.227676	6.13022
0.227695	0.742727	0.227695	6.28689
0.227715	0.811125	0.227715	6.25546
0.227734	0.886298	0.227734	6.07347
0.227754	0.945522	0.227754	6.07909
0.227773	1.00113	0.227773	5.95556
0.227793	1.04765	0.227793	5.88129
0.227812	1.09378	0.227812	5.73864
0.227832	1.14132	0.227832	5.50626
0.227852	1.17406	0.227852	5.45952
0.227871	1.22149	0.227871	5.0424
0.227891	1.25525	0.227891	5.32608
0.22791	1.31111	0.22791	4.6811
0.22793	1.3602	0.22793	4.19567
0.227949	1.34033	0.227949	3.39412
0.227969	1.30821	0.227969	3.40629
0.227988	1.32576	0.227988	3.23596
0.228008	1.36119	0.228008	3.23463
0.228027	1.38391	0.228027	2.89609
0.228047	1.42019	0.228047	2.27285
0.228066	1.43315	0.228066	1.78305
0.228086	1.43461	0.228086	1.13151
0.228105	1.40591	0.228105	0.454852
0.228125	1.36204	0.228125	-0.135742
0.228145	1.30205	0.228145	-0.592736
0.228164	1.24924	0.228164	-0.942499
0.228184	1.20091	0.228184	-1.25977
0.228203	1.17282	0.228203	-1.55747
0.228223	1.15955	0.228223	-1.67508
0.228242	1.1512	0.228242	-2.01616
0.228262	1.14654	0.228262	-2.02366
0.228281	1.15509	0.228281	-2.20428
0.228301	1.1801	0.228301	-2.64107
0.22832	1.2002	0.22832	-2.63632
0.22834	1.22665	0.22834	-3.24513
0.228359	1.25079	0.228359	-3.5143
0.228379	1.24802	0.228379	-4.00595
0.228398	1.24813	0.228398	-4.47829
0.228418	1.23123	0.228418	-4.62735
0.228437	1.21748	0.228437	-4.85769
0.228457	1.23108	0.228457	-4.8471
0.228477	1.25491	0.228477	-5.16588
0.228496	1.26773	0.228496	-5.51567
0.228516	1.27233	0.228516	-5.66348
0.228535	1.27007	0.228535	-5.86647
0.228555	1.27317	0.228555	-6.19805
0.228574	1.26377	0.228574	-6.37241
0.228594	1.24588	0.228594	-6.56429
0.228613	1.22758	0.228613	-6.50609
0.228633	1.2406	0.228633	-6.41055
0.228652	1.26016	0.228652	-6.36782
0.228672	1.2789	0.228672	-6.41811
0.228691	1.28548	0.228691	-6.40582
0.228711	1.28492	0.228711	-6.34972
0.22873	1.28449	0.22873	-6.24285
0.22875	1.292	0.22875	-5.93027
0.22877	1.31156	0.22877	-5.81177
0.228789	1.33192	0.228789	-5.41049
0.228809	1.36842	0.228809	-5.35094
0.228828	1.39758	0.228828	-5.177
0.228848	1.41336	0.228848	-5.03025
0.228867	1.43004	0.228867	-4.93086
0.228887	1.44464	0.228887	-4.47184
0.228906	1.46654	0.228906	-4.21267
0.228926	1.50674	0.228926	-3.86979
0.228945	1.54499	0.228945	-3.52964
0.228965	1.57178	0.228965	-3.32922
0.228984	1.60921	0.228984	-3.10935
0.229004	1.64464	0.229004	-2.94215
0.229023	1.66417	0.229023	-2.86666
0.229043	1.6712	0.229043	-2.66089
0.229062	1.67478	0.229062	-2.44144
0.229082	1.68012	0.229082	-1.92181
0.229102	1.70284	0.229102	-1.59191
0.229121	1.74064	0.229121	-1.25468
0.229141	1.76785	0.229141	-0.779033
0.22916	1.79701	0.22916	-0.327826
0.22918	1.83817	0.22918	0.086542
0.229199	1.87749	0.229199	0.548331
0.229219	1.90378	0.229219	0.843622
0.229238	1.9309	0.229238	1.28803
0.229258	1.95679	0.229258	1.74639
0.229277	1.97807	0.229277	2.08616
0.229297	1.99493	0.229297	2.45427
0.229316	1.99507	0.229316	2.83027
0.229336	1.98587	0.229336	3.22662
0.229355	1.98474	0.229355	3.70429
0.229375	1.98637	0.229375	4.06846
0.229395	1.99182	0.229395	4.54343
0.229414	2.00695	0.229414	4.80569
0.229434	2.01692	0.229434	5.01946
0.229453	2.0122	0.229453	5.13023
0.229473	2.00063	0.229473	5.15406
0.229492	1.97703	0.229492	5.31451
0.229512	1.95783	0.229512	5.56628
0.229531	1.95428	0.229531	5.79505
0.229551	1.96021	0.229551	6.00305
0.22957	1.96142	0.22957	6.16856
0.22959	1.96625	0.22959	6.17386
0.229609	1.96345	0.229609	6.23623
0.229629	1.94332	0.229629	6.13998
0.229648	1.91727	0.229648	6.17929
0.229668	1.8852	0.229668	6.17404
0.229687	1.84924	0.229687	6.25973
0.229707	1.8284	0.229707	6.35816
0.229727	1.81288	0.229727	6.2009
0.229746	1.79165	0.229746	6.11588
0.229766	1.76458	0.229766	6.1092
0.229785	1.72723	0.229785	5.90439
0.229805	1.68277	0.229805	5.92183
0.229824	1.64125	0.229824	5.56608
0.229844	1.59653	0.229844	5.61846
0.229863	1.54262	0.229863	5.17943
0.229883	1.49485	0.229883	5.30576
0.229902	1.44819	0.229902	5.06292
0.229922	1.42634	0.229922	4.43603
0.229941	1.34296	0.229941	3.77764
0.229961	1.22377	0.229961	3.36477
0.22998	1.12534	0.22998	3.43811
0.23	1.0795	0.23	3.21442
0.23002	1.0133	0.23002	3.20911
0.230039	0.958366	0.230039	2.50651
0.230059	0.892255	0.230059	2.08734
0.230078	0.81265	0.230078	1.42626
0.230098	0.706199	0.230098	0.812803
0.230117	0.578125	0.230117	0.106522
0.230137	0.438139	0.230137	-0.345145
0.230156	0.290192	0.230156	-0.790252
0.230176	0.150742	0.230176	-1.05555
0.230195	0.0263374	0.230195	-1.43052
0.230215	-0.075766	0.230215	-1.55799
0.230234	-0.17962	0.230234	-1.83513
0.230254	-0.27046	0.230254	-2.02546
0.230273	-0.355372	0.230273	-2.00118
0.230293	-0.421427	0.230293	-2.47604
0.230312	-0.487765	0.230312	-2.56725
0.230332	-0.542924	0.230332	-2.89464
0.230352	-0.598958	0.230352	-3.42436
0.230371	-0.671195	0.230371	-3.66363
0.230391	-0.750123	0.230391	-4.33866
0.23041	-0.845677	0.23041	-4.49059
0.23043	-0.938268	0.23043	-4.77769
0.230449	-1.01381	0.230449	-4.78341
0.230469	-1.06132	0.230469	-4.97189
0.230488	-1.11154	0.230488	-5.33221
0.230508	-1.17559	0.230508	-5.58334
0.230527	-1.24531	0.230527	-5.69219
0.230547	-1.31354	0.230547	-6.05132
0.230566	-1.37708	0.230566	-6.26038
0.230586	-1.45728	0.230586	-6.47296
0.230605	-1.53872	0.230605	-6.51545
0.230625	-1.5978	0.230625	-6.40378
0.230645	-1.63159	0.230645	-6.33735
0.230664	-1.66942	0.230664	-6.35497
0.230684	-1.70821	0.230684	-6.39419
0.230703	-1.75637	0.230703	-6.32035
0.230723	-1.80478	0.230723	-6.28739
0.230742	-1.85254	0.230742	-6.00582
0.230762	-1.88323	0.230762	-5.82809
0.230781	-1.90778	0.230781	-5.55459
0.230801	-1.91713	0.230801	-5.27875
0.23082	-1.91893	0.23082	-5.26598
0.23084	-1.93751	0.23084	-4.98062
0.230859	-1.95462	0.230859	-4.99412
0.230879	-1.97158	0.230879	-4.59626
0.230898	-1.98327	0.230898	-4.27353
0.230918	-1.97971	0.230918	-3.96988
0.230937	-1.9604	0.230937	-3.62121
0.230957	-1.95651	0.230957	-3.34126
0.230977	-1.94634	0.230977	-3.17718
0.230996	-1.92526	0.230996	-2.92841
0.231016	-1.91823	0.231016	-2.87976
0.231035	-1.9252	0.231035	-2.69454
0.231055	-1.93553	0.231055	-2.52377
0.231074	-1.94095	0.231074	-2.09591
0.231094	-1.93607	0.231094	-1.65996
0.231113	-1.90581	0.231113	-1.37202
0.231133	-1.8797	0.231133	-0.946283
0.231152	-1.85807	0.231152	-0.463507
0.231172	-1.82403	0.231172	-0.0537525
0.231191	-1.78239	0.231191	0.397939
0.231211	-1.74982	0.231211	0.764613
0.23123	-1.71854	0.23123	1.11097
0.23125	-1.68461	0.23125	1.61558
0.23127	-1.6522	0.23127	1.99701
0.231289	-1.62265	0.231289	2.31442
0.231309	-1.6019	0.231309	2.72368
0.231328	-1.59476	0.231328	3.05997
0.231348	-1.58123	0.231348	3.55322
0.231367	-1.56049	0.231367	3.93933
