frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.009883	0.402457	0.009883	6.02687
0.009902	0.41087	0.009902	5.76184
0.009922	0.423601	0.009922	5.28137
0.009941	0.435711	0.009941	5.47834
0.009961	0.444857	0.009961	5.32272
0.00998	0.46442	0.00998	4.6194
0.01	0.486523	0.01	3.88321
0.01002	0.507497	0.01002	3.61596
0.010039	0.512493	0.010039	3.84925
0.010059	0.523643	0.010059	3.84252
0.010078	0.542952	0.010078	3.31316
0.010098	0.556135	0.010098	2.60682
0.010117	0.562119	0.010117	1.5888
0.010137	0.566325	0.010137	1.10956
0.010156	0.570983	0.010156	0.856991
0.010176	0.581004	0.010176	0.80608
0.010195	0.593877	0.010195	0.838673
0.010215	0.604886	0.010215	0.2729
0.010234	0.609261	0.010234	-0.525561
0.010254	0.601809	0.010254	-1.25912
0.010273	0.607116	0.010273	-1.75451
0.010293	0.623122	0.010293	-1.87108
0.010312	0.645084	0.010312	-2.03146
0.010332	0.649233	0.010332	-2.27291
0.010352	0.642712	0.010352	-2.71295
0.010371	0.635825	0.010371	-3.14204
0.010391	0.630038	0.010391	-3.51601
0.01041	0.630997	0.01041	-3.82523
0.01043	0.639353	0.01043	-4.20879
0.010449	0.653298	0.010449	-4.42629
0.010469	0.658577	0.010469	-4.4984
0.010488	0.649798	0.010488	-4.82793
0.010508	0.631731	0.010508	-5.12378
0.010527	0.621682	0.010527	-5.4443
0.010547	0.62363	0.010547	-6.01373
0.010566	0.625747	0.010566	-6.00729
0.010586	0.632409	0.010586	-5.99749
0.010605	0.631054	0.010605	-6.01917
0.010625	0.619283	0.010625	-6.20369
0.010645	0.604491	0.010645	-6.31987
0.010664	0.591082	0.010664	-6.15761
0.010684	0.586961	0.010684	-6.1172
0.010703	0.584561	0.010703	-6.07
0.010723	0.577476	0.010723	-6.2617
0.010742	0.569092	0.010742	-6.63199
0.010762	0.559155	0.010762	-6.81473
0.010781	0.539508	0.010781	-6.89349
0.010801	0.519494	0.010801	-6.69569
0.01082	0.51255	0.01082	-6.31506
0.01084	0.514751	0.01084	-6.16549
0.010859	0.510178	0.010859	-6.14352
0.010879	0.494483	0.010879	-6.22293
0.010898	0.475993	0.010898	-6.23631
0.010918	0.467186	0.010918	-5.95163
0.010937	0.461456	0.010937	-5.62343
0.010957	0.455161	0.010957	-5.19155
0.010977	0.442542	0.010977	-5.08013
0.010996	0.422782	0.010996	-5.00063
0.011016	0.399832	0.011016	-4.9253
0.011035	0.377616	0.011035	-4.86468
0.011055	0.370644	0.011055	-4.52006
0.011074	0.36799	0.011074	-3.86575
0.011094	0.358505	0.011094	-3.55687
0.011113	0.348456	0.011113	-3.29131
0.011133	0.327905	0.011133	-3.04753
0.011152	0.302386	0.011152	-2.69404
0.011172	0.283473	0.011172	-2.41621
0.011191	0.276247	0.011191	-2.16024
0.011211	0.273424	0.011211	-1.61898
0.01123	0.263374	0.01123	-1.21865
0.01125	0.246917	0.01125	-0.860881
0.01127	0.224306	0.01127	-0.510941
0.011289	0.19619	0.011289	-0.157135
0.011309	0.171603	0.011309	0.297914
0.011328	0.158279	0.011328	0.810792
0.011348	0.157516	0.011348	1.14618
0.011367	0.154496	0.011367	1.46541
0.011387	0.145802	0.011387	1.87652
0.011406	0.12734	0.011406	2.38113
0.011426	0.102668	0.011426	2.97036
0.011445	0.0813553	0.011445	3.53298
0.011465	0.0616234	0.011465	3.90004
0.011484	0.0537758	0.011484	4.37501
0.011504	0.0415527	0.011504	4.63733
0.011523	0.0317574	0.011523	5.08121
0.011543	0.0188568	0.011543	5.48044
0.011562	0.0110092	0.011562	6.26203
0.011582	-0.00177841	0.011582	6.61911
0.011602	-0.0142555	0.011602	7.27296
0.011621	-0.0241356	0.011621	7.1136
0.011641	-0.0396049	0.011641	7.82719
0.01166	-0.0549896	0.01166	7.89678
0.01168	-0.0709389	0.01168	8.3201
0.011699	-0.085392	0.011699	8.46047
0.011719	-0.0949615	0.011719	8.87667
0.011738	-0.109895	0.011738	9.27902
0.011758	-0.122626	0.011758	9.62827
0.011777	-0.142781	0.011777	9.81432
0.011797	-0.159267	0.011797	9.75574
0.011816	-0.168526	0.011816	9.58542
0.011836	-0.178152	0.011836	9.59003
0.011855	-0.186649	0.011855	9.61923
0.011875	-0.195343	0.011875	9.5909
0.011895	-0.215244	0.011895	9.65076
0.011914	-0.231081	0.011914	9.5168
0.011934	-0.253861	0.011934	9.11721
0.011953	-0.273057	0.011953	8.83949
0.011973	-0.286522	0.011973	8.54965
0.011992	-0.29643	0.011992	8.5385
0.012012	-0.300806	0.012012	8.42552
0.012031	-0.303008	0.012031	8.21749
0.012051	-0.318646	0.012051	7.96385
0.01207	-0.341145	0.01207	7.60949
0.01209	-0.359691	0.01209	7.45198
0.012109	-0.372817	0.012109	7.12448
0.012129	-0.372478	0.012129	6.96827
0.012148	-0.372281	0.012148	6.13536
0.012168	-0.377955	0.012168	5.6854
0.012187	-0.383459	0.012187	5.31939
0.012207	-0.393057	0.012207	5.26252
0.012227	-0.407623	0.012227	4.9546
0.012246	-0.419141	0.012246	4.40725
0.012266	-0.432069	0.012266	3.85415
0.012285	-0.436953	0.012285	3.44756
0.012305	-0.434695	0.012305	3.11427
0.012324	-0.437038	0.012324	2.83966
0.012344	-0.443192	0.012344	2.48083
0.012363	-0.449571	0.012363	2.04187
0.012383	-0.453523	0.012383	1.62188
0.012402	-0.458463	0.012402	1.29945
0.012422	-0.457983	0.012422	0.842502
0.012441	-0.455019	0.012441	0.308834
0.012461	-0.454652	0.012461	-0.11039
0.01248	-0.458012	0.01248	-0.456463
0.0125	-0.457814	0.0125	-0.738925
0.01252	-0.452902	0.01252	-0.993404
0.012539	-0.449232	0.012539	-1.43961
